"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"407","2015-01-29 19:55:28","2015-01-29 20:02:15","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1089","Subscriber","1983","1"
"425","2015-01-29 20:06:18","2015-01-29 20:13:23","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","938","Customer","1990","2"
"632","2015-01-29 20:10:42","2015-01-29 20:21:15","141","Kendall Street","42.363560158429884","-71.08216792345047","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","898","Subscriber","1988","1"
"502","2015-01-29 20:17:05","2015-01-29 20:25:28","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1324","Subscriber","1983","1"
"1345","2015-01-29 20:32:17","2015-01-29 20:54:43","143","EF - North Point Park","42.369885","-71.069957","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","958","Subscriber","1966","1"
"358","2015-01-29 20:48:46","2015-01-29 20:54:44","107","Ames St at Main St","42.3625","-71.08822","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","822","Subscriber","1985","1"
"1172","2015-01-29 20:53:17","2015-01-29 21:12:49","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","655","Customer","1974","1"
"678","2015-01-29 20:56:13","2015-01-29 21:07:32","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","801","Subscriber","1985","2"
"246","2015-01-29 21:02:08","2015-01-29 21:06:15","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1082","Subscriber","1993","1"
"441","2015-01-29 21:02:40","2015-01-29 21:10:02","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","647","Subscriber","1982","1"
"232","2015-01-29 21:03:20","2015-01-29 21:07:13","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","851","Subscriber","1985","1"
"540","2015-01-29 21:11:06","2015-01-29 21:20:07","107","Ames St at Main St","42.3625","-71.08822","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","706","Subscriber","1988","1"
"441","2015-01-29 21:13:32","2015-01-29 21:20:54","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","800","Subscriber","1985","1"
"687","2015-01-29 21:18:16","2015-01-29 21:29:43","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","865","Subscriber","1983","2"
"567","2015-01-29 21:20:27","2015-01-29 21:29:54","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1293","Subscriber","1989","1"
"514","2015-01-29 21:22:26","2015-01-29 21:31:00","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1004","Customer","1970","1"
"454","2015-01-29 21:35:01","2015-01-29 21:42:35","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1084","Subscriber","1985","1"
"464","2015-01-29 21:43:18","2015-01-29 21:51:02","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1280","Subscriber","1986","1"
"310","2015-01-29 21:47:41","2015-01-29 21:52:51","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","908","Customer","1990","1"
"178","2015-01-29 22:15:21","2015-01-29 22:18:19","107","Ames St at Main St","42.3625","-71.08822","117","Binney St / Sixth St","42.366095","-71.086388","703","Subscriber","1986","1"
"643","2015-01-29 22:26:20","2015-01-29 22:37:04","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1094","Subscriber","1989","1"
"609","2015-01-29 22:46:55","2015-01-29 22:57:05","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1269","Subscriber","1967","1"
"209","2015-01-29 23:01:03","2015-01-29 23:04:32","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","759","Customer","1984","2"
"700","2015-01-29 23:10:40","2015-01-29 23:22:21","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","890","Subscriber","1984","1"
"250","2015-01-29 23:44:35","2015-01-29 23:48:45","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","662","Subscriber","1991","1"
"482","2015-01-29 23:56:12","2015-01-30 00:04:14","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","735","Subscriber","1991","1"
"1342","2015-01-30 00:18:35","2015-01-30 00:40:58","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","681","Subscriber","1964","1"
"451","2015-01-30 00:20:10","2015-01-30 00:27:41","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1101","Subscriber","1992","1"
"929","2015-01-30 00:25:22","2015-01-30 00:40:52","107","Ames St at Main St","42.3625","-71.08822","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","634","Subscriber","1987","1"
"459","2015-01-30 00:55:52","2015-01-30 01:03:31","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","923","Subscriber","1990","1"
"237","2015-01-30 01:00:57","2015-01-30 01:04:54","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","813","Customer","1984","2"
"323","2015-01-30 01:01:33","2015-01-30 01:06:57","142","Alewife Station at Russell Field","42.396105","-71.139459","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","701","Subscriber","1977","1"
"486","2015-01-30 01:37:56","2015-01-30 01:46:02","117","Binney St / Sixth St","42.366095","-71.086388","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","853","Customer","1989","1"
"442","2015-01-30 06:14:32","2015-01-30 06:21:54","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1286","Subscriber","1988","1"
"208","2015-01-30 06:45:23","2015-01-30 06:48:51","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1325","Subscriber","1980","1"
"436","2015-01-30 06:47:58","2015-01-30 06:55:15","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1313","Customer","1983","2"
"265","2015-01-30 07:00:31","2015-01-30 07:04:56","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","851","Subscriber","1985","1"
"458","2015-01-30 07:24:27","2015-01-30 07:32:05","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","865","Customer","1974","1"
"1065","2015-01-30 07:36:46","2015-01-30 07:54:31","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","851","Subscriber","1949","2"
"376","2015-01-30 07:40:53","2015-01-30 07:47:09","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1075","Subscriber","1966","1"
"433","2015-01-30 07:41:35","2015-01-30 07:48:48","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1086","Customer","1957","2"
"365","2015-01-30 07:43:43","2015-01-30 07:49:48","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","971","Subscriber","1991","1"
"1140","2015-01-30 07:49:37","2015-01-30 08:08:37","115","Porter Square Station","42.387995","-71.119084","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","886","Customer","1962","1"
"318","2015-01-30 07:50:29","2015-01-30 07:55:47","115","Porter Square Station","42.387995","-71.119084","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1272","Customer","1977","1"
"257","2015-01-30 07:51:17","2015-01-30 07:55:35","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","773","Subscriber","1958","1"
"634","2015-01-30 07:52:06","2015-01-30 08:02:40","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","957","Subscriber","1977","1"
"685","2015-01-30 08:11:03","2015-01-30 08:22:28","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","117","Binney St / Sixth St","42.366095","-71.086388","1324","Subscriber","1969","1"
"271","2015-01-30 08:11:16","2015-01-30 08:15:48","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","141","Kendall Street","42.363560158429884","-71.08216792345047","797","Subscriber","1972","1"
"511","2015-01-30 08:13:50","2015-01-30 08:22:22","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","716","Subscriber","1983","1"
"246","2015-01-30 08:18:22","2015-01-30 08:22:28","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","639","Subscriber","1968","1"
"661","2015-01-30 08:25:28","2015-01-30 08:36:30","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1094","Subscriber","1990","2"
"223","2015-01-30 08:32:24","2015-01-30 08:36:08","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","896","Customer","1972","1"
"363","2015-01-30 08:34:09","2015-01-30 08:40:13","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","779","Customer","1987","2"
"581","2015-01-30 08:35:26","2015-01-30 08:45:07","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1022","Customer","1987","2"
"294","2015-01-30 08:35:32","2015-01-30 08:40:26","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","908","Customer","1990","1"
"202","2015-01-30 08:35:32","2015-01-30 08:38:54","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","851","Customer","1992","2"
"531","2015-01-30 08:36:08","2015-01-30 08:44:59","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","1297","Subscriber","1985","1"
"615","2015-01-30 08:38:45","2015-01-30 08:49:00","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","706","Customer","1991","1"
"265","2015-01-30 08:40:11","2015-01-30 08:44:36","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","755","Subscriber","1991","1"
"534","2015-01-30 08:40:40","2015-01-30 08:49:35","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1293","Customer","1968","1"
"313","2015-01-30 08:41:20","2015-01-30 08:46:34","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","142","Alewife Station at Russell Field","42.396105","-71.139459","1272","Customer","1977","1"
"943","2015-01-30 08:45:30","2015-01-30 09:01:13","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","681","Subscriber",\N,"0"
"251","2015-01-30 08:45:15","2015-01-30 08:49:27","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1308","Subscriber","1983","1"
"793","2015-01-30 08:45:23","2015-01-30 08:58:36","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","141","Kendall Street","42.363560158429884","-71.08216792345047","1313","Subscriber","1977","2"
"650","2015-01-30 08:52:08","2015-01-30 09:02:59","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1273","Subscriber","1982","2"
"378","2015-01-30 08:52:39","2015-01-30 08:58:57","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","141","Kendall Street","42.363560158429884","-71.08216792345047","896","Subscriber","1990","1"
"602","2015-01-30 08:53:39","2015-01-30 09:03:42","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","783","Subscriber","1978","1"
"629","2015-01-30 08:54:35","2015-01-30 09:05:05","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","851","Customer","1973","2"
"623","2015-01-30 08:56:46","2015-01-30 09:07:09","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","966","Customer","1974","2"
"464","2015-01-30 09:00:58","2015-01-30 09:08:43","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","107","Ames St at Main St","42.3625","-71.08822","770","Subscriber","1974","1"
"495","2015-01-30 09:01:55","2015-01-30 09:10:11","107","Ames St at Main St","42.3625","-71.08822","143","EF - North Point Park","42.369885","-71.069957","1297","Subscriber","1984","1"
"473","2015-01-30 09:04:09","2015-01-30 09:12:02","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","107","Ames St at Main St","42.3625","-71.08822","1293","Subscriber","1980","1"
"568","2015-01-30 09:12:34","2015-01-30 09:22:02","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1113","Subscriber","1986","1"
"591","2015-01-30 09:13:56","2015-01-30 09:23:48","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","940","Subscriber","1982","1"
"554","2015-01-30 09:14:18","2015-01-30 09:23:33","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","739","Subscriber","1979","1"
"411","2015-01-30 09:15:26","2015-01-30 09:22:18","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","637","Customer","1987","2"
"178","2015-01-30 09:17:23","2015-01-30 09:20:22","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","676","Subscriber","1979","1"
"714","2015-01-30 09:20:41","2015-01-30 09:32:35","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","752","Customer","1992","2"
"574","2015-01-30 09:41:40","2015-01-30 09:51:14","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","851","Subscriber","1990","1"
"670","2015-01-30 09:42:07","2015-01-30 09:53:17","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1056","Subscriber","1995","1"
"334","2015-01-30 09:45:23","2015-01-30 09:50:57","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1300","Subscriber","1985","1"
"599","2015-01-30 09:47:12","2015-01-30 09:57:11","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","107","Ames St at Main St","42.3625","-71.08822","768","Subscriber","1987","1"
"523","2015-01-30 09:49:40","2015-01-30 09:58:23","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1108","Subscriber","1985","2"
"1391","2015-01-30 09:54:05","2015-01-30 10:17:17","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","754","Customer","1975","1"
"176","2015-01-30 09:56:09","2015-01-30 09:59:05","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","770","Subscriber","1991","1"
"622","2015-01-30 10:00:21","2015-01-30 10:10:43","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","865","Subscriber","1974","1"
"273","2015-01-30 10:04:43","2015-01-30 10:09:16","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","755","Customer","1956","1"
"80","2015-01-30 10:08:57","2015-01-30 10:10:17","107","Ames St at Main St","42.3625","-71.08822","141","Kendall Street","42.363560158429884","-71.08216792345047","852","Customer","1993","1"
"468","2015-01-30 10:12:52","2015-01-30 10:20:41","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","863","Subscriber",\N,"0"
"193","2015-01-30 10:12:40","2015-01-30 10:15:54","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","800","Subscriber","1985","1"
"248","2015-01-30 10:16:51","2015-01-30 10:20:59","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","755","Subscriber","1982","1"
"1258","2015-01-30 10:18:27","2015-01-30 10:39:26","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","107","Ames St at Main St","42.3625","-71.08822","958","Subscriber","1966","1"
"470","2015-01-30 10:22:15","2015-01-30 10:30:06","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","948","Subscriber","1987","1"
"237","2015-01-30 10:26:12","2015-01-30 10:30:10","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","813","Subscriber","1975","1"
"477","2015-01-30 10:33:33","2015-01-30 10:41:30","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1269","Subscriber","1986","1"
"375","2015-01-30 10:34:23","2015-01-30 10:40:38","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","880","Customer","1972","1"
"520","2015-01-30 10:35:18","2015-01-30 10:43:58","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1089","Subscriber","1986","1"
"862","2015-01-30 10:36:54","2015-01-30 10:51:17","115","Porter Square Station","42.387995","-71.119084","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","883","Subscriber","1987","1"
"233","2015-01-30 10:48:15","2015-01-30 10:52:09","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","770","Customer","1987","1"
"160","2015-01-30 11:03:08","2015-01-30 11:05:48","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","746","Subscriber","1996","2"
"251","2015-01-30 11:29:32","2015-01-30 11:33:44","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","868","Subscriber","1982","1"
"312","2015-01-30 11:30:53","2015-01-30 11:36:06","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","802","Subscriber","1958","1"
"535","2015-01-30 11:59:24","2015-01-30 12:08:20","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","948","Subscriber","1987","1"
"411","2015-01-30 11:59:54","2015-01-30 12:06:46","117","Binney St / Sixth St","42.366095","-71.086388","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1324","Subscriber","1972","1"
"710","2015-01-30 12:20:32","2015-01-30 12:32:22","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","142","Alewife Station at Russell Field","42.396105","-71.139459","635","Customer","1991","1"
"269","2015-01-30 12:22:01","2015-01-30 12:26:30","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1076","Subscriber","1958","1"
"485","2015-01-30 12:32:42","2015-01-30 12:40:48","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","783","Subscriber","1987","1"
"831","2015-01-30 12:43:24","2015-01-30 12:57:16","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","783","Subscriber","1980","1"
"416","2015-01-30 12:45:07","2015-01-30 12:52:03","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","685","Subscriber","1960","1"
"384","2015-01-30 12:56:26","2015-01-30 13:02:50","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","107","Ames St at Main St","42.3625","-71.08822","767","Subscriber","1981","1"
"451","2015-01-30 12:56:54","2015-01-30 13:04:26","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","914","Subscriber","1992","1"
"259","2015-01-30 12:57:19","2015-01-30 13:01:39","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1005","Subscriber","1988","1"
"421","2015-01-30 13:02:48","2015-01-30 13:09:50","107","Ames St at Main St","42.3625","-71.08822","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","685","Subscriber","1985","1"
"1701","2015-01-30 13:05:38","2015-01-30 13:34:00","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","701","Subscriber","1964","1"
"225","2015-01-30 13:13:49","2015-01-30 13:17:34","117","Binney St / Sixth St","42.366095","-71.086388","107","Ames St at Main St","42.3625","-71.08822","1268","Subscriber","1956","2"
"323","2015-01-30 13:28:45","2015-01-30 13:34:08","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","737","Subscriber","1956","1"
"472","2015-01-30 13:32:13","2015-01-30 13:40:05","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","898","Subscriber","1986","1"
"435","2015-01-30 13:32:26","2015-01-30 13:39:41","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","999","Subscriber","1990","1"
"484","2015-01-30 13:38:04","2015-01-30 13:46:09","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1293","Subscriber","1956","2"
"279","2015-01-30 13:55:59","2015-01-30 14:00:39","141","Kendall Street","42.363560158429884","-71.08216792345047","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","852","Subscriber","1975","1"
"176","2015-01-30 13:59:24","2015-01-30 14:02:20","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","681","Subscriber","1989","2"
"843","2015-01-30 14:02:23","2015-01-30 14:16:27","107","Ames St at Main St","42.3625","-71.08822","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","676","Subscriber","1984","1"
"801","2015-01-30 14:09:10","2015-01-30 14:22:32","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","701","Subscriber","1964","1"
"369","2015-01-30 14:13:28","2015-01-30 14:19:37","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1089","Subscriber","1985","1"
"837","2015-01-30 14:15:01","2015-01-30 14:28:58","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","886","Customer","1960","1"
"547","2015-01-30 14:15:14","2015-01-30 14:24:21","107","Ames St at Main St","42.3625","-71.08822","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","860","Customer","1972","1"
